0.001	0.000010100000000000002	371.0049999999999
0.001	0.00002	371.0049999999999
0.001	0.00004500000000000001	371.0049999999999
0.001	0.00007500000000000001	371.0049999999999
0.001	0.000145	371.0049999999999
0.001	0.00035	371.0049999999999
0.001	0.00065	371.0049999999999
0.001	0.0009	371.0049999999999
0.001	0.0011250000000000001	371.0049999999999
0.001	0.001375	371.0049999999999
0.001	0.0016250000000000001	371.0049999999999
0.001	0.001875	371.0049999999999
0.001	0.002125	371.0049999999999
0.001	0.002375	371.0049999999999
0.001	0.0026249999999999997	371.0049999999999
0.001	0.002875	371.0049999999999
0.001	0.003125	371.0049999999999
0.001	0.003375	371.0049999999999
0.001	0.0036249999999999998	371.0049999999999
0.001	0.003875	371.0049999999999
0.001	0.004125	371.0049999999999
0.001	0.004375	371.0049999999999
0.001	0.004625	371.0049999999999
0.001	0.004875	371.0049999999999
0.001	0.005125	371.0049999999999
0.001	0.005375	371.0049999999999
0.001	0.005625	371.0049999999999
0.001	0.005875	371.0049999999999
0.001	0.006125	371.0049999999999
0.001	0.0063750000000000005	371.0049999999999
0.001	0.006625	371.0049999999999
0.001	0.006875	371.0049999999999
0.001	0.007125	371.0049999999999
0.001	0.007375	371.0049999999999
0.001	0.007625	371.0049999999999
0.001	0.007875	371.0049999999999
0.001	0.008125	371.0049999999999
0.001	0.008375	371.0049999999999
0.001	0.008625	371.0049999999999
0.001	0.008875000000000001	371.0049999999999
0.001	0.009125	371.0049999999999
0.001	0.009375	371.0049999999999
0.001	0.00975	371.0049999999999
0.001	0.010833333333333334	371.0049999999999
0.001	0.0125	371.0049999999999
0.001	0.014166666666666668	371.0049999999999
0.001	0.01583333333333333	341.00500000000005
0.001	0.0175	271.00500000000005
0.001	0.019166666666666665	231.00499999999982
0.001	0.020833333333333336	194.95526709474302
0.001	0.0225	166.00500000000005
0.001	0.02416666666666667	141.00499999999994
0.001	0.025833333333333333	125.24111476663087
0.001	0.0275	106.00499999999992
0.001	0.029166666666666667	96.00500000000002
0.001	0.030833333333333334	86.005
0.001	0.0325	76.00499999999998
0.001	0.034166666666666665	66.00499999999997
0.001	0.035833333333333335	61.004999999999974
0.001	0.0375	56.00500000000001
0.001	0.03916666666666667	51.00500000000002
0.001	0.04083333333333333	49.00499999999998
0.001	0.042499999999999996	45.004999999999995
0.001	0.04416666666666667	2.105
0.001	0.04583333333333334	2.105
0.001	0.0475	2.105
0.003000000000000001	0.000010100000000000002	371.0049999999999
0.003000000000000001	0.00002	371.0049999999999
0.003000000000000001	0.00004500000000000001	371.0049999999999
0.003000000000000001	0.00007500000000000001	371.0049999999999
0.003000000000000001	0.000145	371.0049999999999
0.003000000000000001	0.00035	371.0049999999999
0.003000000000000001	0.00065	371.0049999999999
0.003000000000000001	0.0009	371.0049999999999
0.003000000000000001	0.0011250000000000001	371.0049999999999
0.003000000000000001	0.001375	371.0049999999999
0.003000000000000001	0.0016250000000000001	371.0049999999999
0.003000000000000001	0.001875	371.0049999999999
0.003000000000000001	0.002125	371.0049999999999
0.003000000000000001	0.002375	371.0049999999999
0.003000000000000001	0.0026249999999999997	371.0049999999999
0.003000000000000001	0.002875	371.0049999999999
0.003000000000000001	0.003125	371.0049999999999
0.003000000000000001	0.003375	371.0049999999999
